K,iter,CV_SUB,CV_CUBIC,MLE,SRP
200,0,0.009427379439346746,0.00959324319199164,0.010627944760680954,0.011683489984203866
200,1,0.009095721250199558,0.00925364487674625,0.009539529309280226,0.012413145897253591
200,2,0.009756940385378087,0.009805433657827243,0.012367495194495138,0.011648808225959529
200,3,0.009392586810307711,0.009480497470761233,0.009892703813177401,0.011468667478029878
200,4,0.009704090633535811,0.009842202968569465,0.018236234713802896,0.011845007930661887
200,5,0.009230122221975223,0.009406447125670254,0.009853588486627388,0.01264648766106928
200,6,0.009596848748795425,0.009702187826917596,0.012239540428893556,0.011256019639723976
200,7,0.009078661000621296,0.009202766907546135,0.009738251577367804,0.011951761879348592
200,8,0.009714772966384453,0.009783843437486858,0.012731674973466072,0.011523715420410302
200,9,0.009649757831384581,0.009740117828631262,0.012879647551761695,0.011449206221214156
200,10,0.009343694654892392,0.009493970880938186,0.010843330338763321,0.011547521691458895
200,11,0.009046784927511622,0.009242094973184947,0.009856391856241119,0.012838246377971051
200,12,0.009183514511189232,0.00935546489546259,0.009826627439518744,0.012064941343391911
200,13,0.009003322162454416,0.009181069186402954,0.00965073561204078,0.012995839642958558
200,14,0.009811056213709826,0.009912619609605688,0.016376665019848722,0.011900753138642532
200,15,0.009561465877623486,0.009663868176557538,0.013279784275752096,0.011543075373641772
200,16,0.009829453622256455,0.009910518361888663,0.019481790188253464,0.01231242419107414
200,17,0.009239380657896566,0.009341663200578372,0.00995647696354427,0.011414785392982647
200,18,0.009382303630749662,0.00945564731983063,0.009938652439932793,0.010992631289091784
200,19,0.009500284351471691,0.00956470645828031,0.010652750706195813,0.011349047188935035
200,20,0.009333611537839601,0.009474832141148415,0.01031579470358866,0.011662026442901116
200,21,0.00963000320830916,0.009802737988974996,0.011746304335720133,0.011433566409781298
200,22,0.00929461012257966,0.009387908704614895,0.010259284990578738,0.01132173875901951
200,23,0.009147425522781116,0.009252840917869317,0.010420605182712588,0.01190135122442519
200,24,0.0096261618746333,0.009775944902005665,0.016272415475141223,0.01166870663757085
250,0,0.007545737094493646,0.007615551351181214,0.008068496644552425,0.009131697093554712
250,1,0.007601542070295755,0.007672369354939086,0.008815007224152094,0.009021112199923303
250,2,0.007310821253351432,0.007446650800330903,0.007645813184975112,0.011236271959096907
250,3,0.00770048954497742,0.007736370144046484,0.00870294633335624,0.009122792476868044
250,4,0.007350110001718555,0.00742708477106621,0.007584111981613525,0.009223506416475433
250,5,0.00786521638438675,0.00789415285410273,0.012988757551297872,0.010034466055635695
250,6,0.007475334687511263,0.00753859738351903,0.007937314370620206,0.009090166702207993
250,7,0.007536595396543057,0.007629205921651954,0.008374860474530732,0.00925692495799285
250,8,0.007523732812097559,0.007581409007802377,0.008010584217991609,0.00929484952423878
250,9,0.007365486598958244,0.007426507511547116,0.007525042457799791,0.009377408562206795
250,10,0.008180273758303552,0.008183095824736992,0.011091519567239692,0.010182813348731745
250,11,0.007858377356407256,0.007942571409165558,0.013094569530866464,0.0099080387491219
250,12,0.007520011013774717,0.007613013140679087,0.008259398241297273,0.009101753394316417
250,13,0.007725486217852255,0.007732874827738729,0.008228684831735968,0.009104101704004912
250,14,0.007975784410445231,0.008000044138139258,0.013399133659099168,0.010251639262260612
250,15,0.007599023728842093,0.007726073815122787,0.008717402435991766,0.009196977544538966
250,16,0.0075729985237542805,0.007644946492090387,0.00847167679973217,0.009277827299979374
250,17,0.007618437487206224,0.007686687906179204,0.009059817398939586,0.009225480282521516
250,18,0.007933543053994676,0.00795013586959197,0.010975490491827035,0.009901950749982562
250,19,0.007634938320818514,0.007741387967442288,0.008440323021569439,0.009247854753246262
250,20,0.0075619922917376375,0.007611438977647321,0.007875983379747471,0.009016421620100364
250,21,0.00730035626062976,0.007392688185117015,0.00743927534267645,0.009514005427257048
250,22,0.0074588231946677575,0.0075262782876096,0.007986016022631137,0.009396745719125011
250,23,0.008058016407860132,0.008061104287012637,0.01228000560503683,0.01043865307090069
250,24,0.007351403638590177,0.007464455378228409,0.0077602791028698785,0.009909006229164814
300,0,0.006531973961223696,0.006659149579555119,0.0069925694322593894,0.008022394001837687
300,1,0.006402737321793576,0.006436006809338175,0.007296341837608588,0.007743539158707421
300,2,0.006288173084342422,0.006354851037576638,0.006409429810562268,0.008150389295378277
300,3,0.006453624353618357,0.006493171015418527,0.007041632667420072,0.00782096751008108
300,4,0.006055611217757682,0.006144036496326346,0.0061836787714867,0.009274621563720607
300,5,0.006338397864373887,0.0063955893029568524,0.006740982376984931,0.007511189837156094
300,6,0.006556064284796605,0.006561495643726426,0.007227044825936522,0.008064351488724045
300,7,0.006268208406150746,0.006311988662444607,0.006438741953123059,0.007621595583851136
300,8,0.006396947469423958,0.0064261851245808466,0.007249442610659121,0.007814908511912837
300,9,0.006290821591833179,0.006348933450222218,0.0065369168316593675,0.007607142484171919
300,10,0.0063470815230828185,0.00640564856654101,0.006645088785480738,0.007750519652918129
300,11,0.006371551057816684,0.006481950557233082,0.006510110603891164,0.008293681264526105
300,12,0.006575135518921859,0.006578928620201045,0.007287770863835318,0.008120910025312515
300,13,0.006375119378381239,0.006469636569942177,0.006685642831577614,0.007696618097553783
300,14,0.0062380845854629096,0.00627117341106144,0.006327984955878511,0.007430877719983438
300,15,0.006438687084026648,0.00647778078898876,0.007121280456121907,0.007901780738828499
300,16,0.006527083138136893,0.006518021474133967,0.006569335292554072,0.007673907323590239
300,17,0.0062242781404661775,0.006277084395408603,0.006300755256027178,0.008140825908940722
300,18,0.006408345277628555,0.006453287754490965,0.006981159463690551,0.007783016413773734
300,19,0.006572644611314384,0.006599151872189284,0.0077855633255553645,0.008330337110413226
300,20,0.006639856476165221,0.006649714565739686,0.007883646354009238,0.008367187072864284
300,21,0.006391442625626914,0.006426937804046968,0.006693656311568947,0.007575218281692423
300,22,0.00619483394904514,0.0062976093210011675,0.00634706475320168,0.008528012707971256
300,23,0.006413811008275663,0.006460534393689671,0.006805809039292111,0.007692452667838187
300,24,0.006369455472996667,0.006438486254238692,0.0066564784821561305,0.0077252949397515315
350,0,0.005618917754554656,0.005647441550176014,0.00591916751685853,0.006854721730007116
350,1,0.0053379048988299585,0.0053681311746587735,0.005394907381251073,0.006517779030249745
350,2,0.005544864243773195,0.005554886775079324,0.005711692391403593,0.006739635234119296
350,3,0.005382088529237864,0.005424438294475886,0.005464532472123641,0.00662979427461782
350,4,0.005346476052529774,0.005417661119935444,0.00543873160871441,0.00700124884926467
350,5,0.005283090036412109,0.005334859538468454,0.0053387113242318145,0.007340114550591934
350,6,0.00551596228657043,0.005530931197883694,0.0056768601851809024,0.0066271029528240195
350,7,0.00532954531696004,0.0053826858240839225,0.005392224984501804,0.006734177100053908
350,8,0.00547881451932224,0.00552236779622712,0.005858600812568436,0.006706156467748137
350,9,0.005460557945423946,0.005479551632861212,0.005676575873210883,0.006617975742724374
350,10,0.005324723761242396,0.005368969139867431,0.0053841544382217344,0.0066624417200743845
350,11,0.005160822191478486,0.005359278509246269,0.005375168059201885,0.010557664223502945
350,12,0.005427840998067283,0.005460612749416138,0.0055232807163548975,0.0064617127659708125
350,13,0.005428667198943085,0.0054393632526771145,0.005497542222317712,0.006427106660121528
350,14,0.005450368925157225,0.005473884658196633,0.005609221531307951,0.00652225764815973
350,15,0.005618355330850106,0.005673074655990198,0.006380723211944383,0.006966071831722983
350,16,0.0053611392852583,0.005407847242399257,0.005568586383532588,0.006603281831344849
350,17,0.005389037900410386,0.00543429708663956,0.005464609414680889,0.0065268468007306
350,18,0.005309607040222258,0.005363251975878707,0.005400471821736651,0.006793417067715928
350,19,0.005444008383779468,0.005471649755484062,0.005646263732952898,0.006477385617658869
350,20,0.005380113279518258,0.005414646061558901,0.005768537257228407,0.0064789286228784555
350,21,0.0057021015276631296,0.005691311694792904,0.005822500837310887,0.006763314978138724
350,22,0.0052506448808874485,0.005283292984458225,0.005284138063014744,0.006946323754138939
350,23,0.005390551750182196,0.005438432850629181,0.005460294062920674,0.006731890590619898
350,24,0.00553703627983788,0.005578893896972164,0.0059299541024676735,0.006753156875849141
400,0,0.004806893438938154,0.0048356183114643,0.0049059962124682445,0.005734067280867195
400,1,0.0048697514842896755,0.004896881683432129,0.005170857890877767,0.005984798535318527
400,2,0.004965555196488511,0.0049653681457263584,0.005006148792183671,0.006074871720693281
400,3,0.004571820182270509,0.0046109844337566845,0.004611045937375693,0.00656853901139061
400,4,0.004700608595190008,0.0047281264265850425,0.004732726091212007,0.00576485664376432
400,5,0.004717473860031267,0.004748102934141523,0.004773984824015428,0.005708641075665668
400,6,0.004740632987306125,0.00475482748555123,0.004771992580136697,0.005673533603554109
400,7,0.004654906777842235,0.004717177481452561,0.004719280179158337,0.0065990745441088135
400,8,0.004852361380816357,0.004878588833478041,0.005220507440234532,0.006283395692527934
400,9,0.004900759797219767,0.004953455551402098,0.005123257640160484,0.005894959965953842
400,10,0.00471054617626766,0.0047775181371566035,0.004778850641856676,0.006470694010053452
400,11,0.004928301400108235,0.0049244320946174236,0.004953757439353927,0.0059612906808559595
400,12,0.004931973375118949,0.004930146902279509,0.005096020579336699,0.006258417715759585
400,13,0.004805665147908182,0.004858719973423762,0.0049683776706485215,0.005842980268666146
400,14,0.004885452097121164,0.004890144056104349,0.004948048199036888,0.005832079256482921
400,15,0.00472067303949471,0.004747414327767324,0.004763110119458741,0.005845849225679151
400,16,0.00472315165402066,0.004764411308669165,0.004769326788405049,0.005693372534343421
400,17,0.004654608582146249,0.004707724591547737,0.004715454835051163,0.006151174564926605
400,18,0.004743644367825761,0.004807998946086706,0.004821197774416358,0.006076232105450185
400,19,0.004694488425890007,0.004749315075342849,0.0047565772139821555,0.006319754310166052
400,20,0.004692616112382522,0.004730822723126074,0.004734725078001964,0.005841861110819482
400,21,0.004858753330263184,0.004871927973238195,0.005053106957114859,0.006080100967420685
400,22,0.004652401682376261,0.004689583906864116,0.0046946916249544874,0.005958524315915835
400,23,0.004638291545497936,0.004646616639452664,0.004647049193863887,0.0058018927838893045
400,24,0.004670531331639648,0.004711370086810604,0.004714225547617198,0.006018926529831223
450,0,0.0045095562487976965,0.00449661296615779,0.004638058925526518,0.006057996981439813
450,1,0.0042132018982432955,0.0042281349417207644,0.004238772930398288,0.005059396777363162
450,2,0.004287237150403505,0.004304780303745454,0.004318517932469418,0.005104635001504279
450,3,0.00420061118328311,0.004231454499722399,0.0042434780211027525,0.005106540119106264
450,4,0.004153361712253218,0.0041638911956967456,0.004166771578537453,0.004958872118040088
450,5,0.004131331021166992,0.0041527828333242,0.004155647847380639,0.0053194517421539505
450,6,0.004199240748165555,0.0042321715016487675,0.004233483094900304,0.005173416858510099
450,7,0.004238704202339695,0.004266509115846696,0.004279395020553723,0.005104424536198788
450,8,0.0041645280290532076,0.004191214066751042,0.004196562326705383,0.005192796962411467
450,9,0.004207838297619018,0.004221237412428977,0.004223019283814687,0.00504471021903702
450,10,0.004241519560395136,0.00425029966790235,0.0042666348937809,0.00514658467932922
450,11,0.004149579386919224,0.004174215575425356,0.004179298535433377,0.005156665807143936
450,12,0.005079236688978557,0.004982197839850493,0.006073025000822148,0.00837239807248234
450,13,0.00426733311929519,0.004282183576645416,0.00429758562190313,0.005196159918728209
450,14,0.004103953460620814,0.004123842047596856,0.004123960586592633,0.005050637109753958
450,15,0.004113388193203036,0.0041356582771440945,0.004135950046026545,0.005270661956095465
450,16,0.004193665199005873,0.00420943998477356,0.004245737792746464,0.005039273120037253
450,17,0.004275237456022325,0.00430327290871824,0.004325681916321677,0.005134339790707267
450,18,0.004239806178318391,0.004262128127990556,0.004271550121644527,0.005122906555252951
450,19,0.0040695344036094875,0.004091515873568268,0.004091548287216825,0.005490468888953085
450,20,0.004226651307046791,0.004267520423286307,0.004282658141378433,0.005427267774965677
450,21,0.004441475338300001,0.0044326883482765115,0.0044878612648528195,0.00559042828507113
450,22,0.004255795128140484,0.0042644489455882185,0.004277737355881502,0.005108987395762477
450,23,0.004177462999858675,0.004201654784667708,0.00421533147049896,0.00502053516409844
450,24,0.0042189638009757155,0.004240705873852745,0.004240821669252099,0.005405540022200302
500,0,0.0038575077143342676,0.003859961721871519,0.0038601194181022654,0.004575189760812037
500,1,0.003895558694967265,0.003922728892234177,0.003926319357928589,0.004807983107901771
500,2,0.003828713944403156,0.0038482520878988084,0.003850588146851008,0.004588480825837911
500,3,0.003758676693449463,0.0037942727824504313,0.0037947515114077576,0.004696453535706828
500,4,0.0038661955313339515,0.0038815883045081093,0.003911515657862378,0.00490029696132965
500,5,0.0038396004201691133,0.003844217533340707,0.0038479596465806664,0.004653023992761786
500,6,0.0038130812967088652,0.003843407563360314,0.0038455435129664617,0.0044630947686245415
500,7,0.003766494784684995,0.003816723569606371,0.0038168860540902924,0.005213391201081691
500,8,0.003795004580411569,0.0038154821529852176,0.0038224088577582024,0.004578774674084082
500,9,0.0037099781121185675,0.003736858104310668,0.0037368571513188135,0.004722468275082206
500,10,0.0038267936483066868,0.0038621612098450075,0.00387237146370937,0.0046268397606733696
500,11,0.0037701156803961705,0.003789441272808079,0.0037907404748344043,0.004563371225959067
500,12,0.0038292510229709525,0.0038385943535497245,0.003847755205494883,0.004628320296018113
500,13,0.0038356448365956344,0.0038448269821490756,0.0038497765404348363,0.004595612845172274
500,14,0.0037569387341165245,0.003802992554695221,0.003802991644797501,0.005246640656607107
500,15,0.0038228208984033524,0.0038443022859824716,0.0038530422394640385,0.0046027256319240446
500,16,0.004038549295397783,0.004022257473733161,0.0040765469299560595,0.005445142970339493
500,17,0.0038187663778515217,0.0038296218490743517,0.0038500644577916117,0.0047746574904373625
500,18,0.003837619716452159,0.003849202654569646,0.003853460797097133,0.004547479110946683
500,19,0.003846253975675408,0.0038880124854362747,0.003889932697945235,0.0048531458271959295
500,20,0.003842675674836429,0.0038560660252119666,0.0038589315352170208,0.0045949722866133165
500,21,0.0037409985526120687,0.003747442030189365,0.0037481115169794178,0.004581932442793961
500,22,0.003767129087853046,0.003822220588829722,0.0038222526519235646,0.005411843475670835
500,23,0.003809240067972426,0.0038281422114475718,0.003831368372648936,0.0045742044410269946
500,24,0.003909640209063301,0.0039238612291694714,0.003946283661241147,0.004858847351557301
550,0,0.00337678862471984,0.003395697854998957,0.0033957494826010594,0.004262062834797504
550,1,0.0036471248403300034,0.003638415611613692,0.0036390735534383703,0.004525053889087917
550,2,0.0034484301264181587,0.003455195824954173,0.003456378003229796,0.004094857768178463
550,3,0.003400596069643987,0.003417612427150242,0.00341789005009436,0.0041540579911879235
550,4,0.0034379282418229642,0.003442322915207113,0.0034423225179742883,0.004138374967460972
550,5,0.003381443440960762,0.003398101490553138,0.0033981009929626767,0.004185656511135971
550,6,0.0034611788786812754,0.003476571595423089,0.003477128594350394,0.004056280588133153
550,7,0.0034670536626024884,0.003487424394749309,0.003489311641417577,0.004140287742803017
550,8,0.003438324529681265,0.003454791427172732,0.0034581246712893404,0.004134792033715398
550,9,0.0034780723054132095,0.0035113451361269295,0.0035125097801307,0.004286672740747176
550,10,0.0034695564322754797,0.003481236878231341,0.003481917479289642,0.004162086856527549
550,11,0.0033707870755182896,0.00340318365076316,0.003403408202470428,0.004621445559162284
550,12,0.0035160504839611135,0.0035132364118361957,0.003513486008203949,0.004143156001338215
550,13,0.003416662077277993,0.0034226033975250938,0.0034227241234037506,0.004104963128634059
550,14,0.0035203692373652305,0.0035499814284861873,0.0035605482252371993,0.004323676998094025
550,15,0.003443073043933018,0.003449462182861384,0.0034498035645993334,0.004091252788365199
550,16,0.0038399312540991835,0.0038126577255507654,0.0038788785202130828,0.005416312925897448
550,17,0.0033722012191487456,0.003377918809742374,0.00337801348047646,0.004280636174309328
550,18,0.0035693268152643034,0.003569183940151914,0.0035708586215728883,0.0043825409540965525
550,19,0.0033874851428995103,0.003416437456617295,0.0034164369609636907,0.0046989184115183965
550,20,0.003516697209640224,0.0035220465126423934,0.003527229405551899,0.004235675321843261
550,21,0.003429960390817913,0.0034444681262667137,0.003446588593533437,0.004195054736981749
550,22,0.0034569859485766795,0.003462340447140373,0.003465371345151581,0.004172706117005784
550,23,0.0034547080367062916,0.0034954696686825787,0.0034954689383716714,0.0045534084297796495
550,24,0.0033573990745864603,0.0033879613704800252,0.003388170226779339,0.004666828340610918
600,0,0.0031206809289721685,0.003137166211257237,0.0031372073927425975,0.003912783802311184
600,1,0.0031460548660908567,0.003163852438208408,0.003164563657617594,0.003789346932950678
600,2,0.003193902751719688,0.0032165512177552112,0.0032225497313252225,0.0038542037683767256
600,3,0.0031893536561101174,0.0032138839630613835,0.0032139472136764585,0.0039312860151269865
600,4,0.0032553497859159966,0.0032537271968416876,0.003254746723279185,0.003999664878760824
600,5,0.0031720118766538296,0.00318813872015342,0.0031882480711220543,0.0038048898178956935
600,6,0.0032333549566599144,0.0032498246370836806,0.0032519606503852955,0.004040025935357752
600,7,0.003134461170175212,0.003141032869360668,0.0031426696136860836,0.0038973961484632734
600,8,0.003170386083635697,0.0031822314230213937,0.0031825668016988106,0.0038097202184511044
600,9,0.0031859342442971087,0.0032018128736559315,0.00320957074791218,0.00391866481179941
600,10,0.0031706293761340834,0.003176429754861423,0.003176453550827204,0.003767883964946709
600,11,0.0032042960615479062,0.0032192919722618426,0.00322257370538816,0.003974152113819769
600,12,0.003209110414781041,0.0032132028620989314,0.0032135021176954164,0.0037992203930749427
600,13,0.0031255352284477564,0.003149431728324737,0.003149443891470806,0.003915945253590608
600,14,0.0032031676755541927,0.0032197264533194033,0.003220036492488723,0.0037970087563899257
600,15,0.0031276875980772506,0.003139046886828664,0.0031390462955885583,0.003787794423416702
600,16,0.003130688952363615,0.0031413186341611417,0.00314203054848131,0.0038776557876722094
600,17,0.003177681004874562,0.0031866919171923266,0.0031878012581238605,0.0038610849472276824
600,18,0.0033725829068994902,0.003435542469451292,0.003435541673387081,0.0049658452370241225
600,19,0.003209769581436354,0.00320956150793952,0.003214064215039429,0.003909354830897559
